42.143528,-80.114556
41.498284,-81.759593
41.520448,-81.716076
41.512713,-81.709879
42.993389,-82.426583
42.19175,-83.141611
42.240583,-83.13325
42.326972,-83.039917
42.336806,-83.012833
42.548333,-82.595
42.553361,-82.586583
42.897,-78.908647
42.902556,-78.901703
42.958667,-78.930425
42.970611,-78.945039
42.974778,-78.944761
42.986444,-78.94115
43.073667,-78.993375
43.044722,-78.890592
43.025694,-78.893231
43.04925,-79.001569
43.064389,-78.990292
43.050211,-78.91515
42.965444,-78.969678
41.516717,-81.716519
41.626714,-81.536508
41.650044,-82.599894
41.796711,-82.816575
41.841717,-81.066486
41.916711,-83.166592
41.956978,-81.960975
42.025053,-80.566464
42.091708,-83.146589
42.158372,-81.243164
42.266703,-83.108253
42.266703,-83.108253
42.271383,-80.799817
42.291722,-79.699767
42.400056,-79.599769
42.873389,-78.900925
42.883722,-78.916925
42.890322,-78.899492
41.495014,-81.712869
41.501994,-81.712353
41.498308,-81.71865
41.497817,-81.718547
42.000056,-80.516461
42.236667,-83.131667
42.753694,-82.475139
41.513194,-81.725045
42.129333,-80.113611
18.448611,-65.599444
18.327806,-64.958917
18.326253,-64.957542
18.330389,-64.954472
18.329167,-64.950306
18.323817,-64.959108
18.326375,-64.95135
17.897069,-66.181119
17.932192,-66.260378
18.329722,-64.946667
18.351342,-64.853611
17.945089,-66.627319
17.973667,-66.616942
17.966914,-66.616289
17.931778,-66.259333
21.515556,-72.884444
27.875381,-66.974078
34.586942,-63.415758
18.472306,-66.139056
18.333011,-64.952922
18.327011,-64.950194
18.326847,-64.950272
18.386675,-75.003183
29.454211,-70.879836
29.618422,-63.810664
17.748306,-64.702917
18.345231,-64.669022
18.354675,-64.759581
18.361342,-64.773192
18.364675,-64.749581
17.757194,-64.604861
18.4715,-66.130611
18.335744,-64.935653
18.335083,-64.924625
18.459114,-66.092728
18.450525,-66.101756
18.481217,-66.132017
18.484647,-66.125219
17.712142,-64.890128
18.223028,-65.616278
18.221444,-65.600806
18.330839,-64.933231
18.330803,-64.933147
18.330617,-64.932936
18.329711,-64.934667
18.331017,-64.932119
18.330619,-64.934256
18.333578,-64.932836
18.331192,-64.933839
18.335075,-64.939711
18.335283,-64.93975
18.335694,-64.940039
18.325164,-64.928556
18.317947,-64.969697
18.326008,-64.950053
18.303072,-64.973256
18.314283,-64.962839
18.322528,-64.953778
18.327128,-64.958325
18.335125,-64.967031
18.324069,-64.957003
18.326194,-64.99355
18.313347,-65.041389
18.32805,-64.960114
18.472306,-66.156417
22.281667,-72.673333
18.472972,-66.132914
18.46925,-66.132861
18.471611,-66.132942
18.478583,-66.231083
22.408333,-72.916667
22.433792,-73.017539
23.086667,-73.638333
23.1,-73.75
23.083333,-75.833333
22.500456,-73.390894
22.420458,-72.985869
22.367111,-72.7825
18.468417,-66.132389
17.783583,-64.751253
18.063019,-65.492936
18.441333,-65.759606
18.443,-66.113358
18.681944,-72.770556
18.666667,-73.1
18.95,-73.1625
19,-73
18.464667,-65.982944
18.442933,-66.112056
18.428447,-66.110694
18.452611,-66.10325
18.452556,-66.103444
18.452722,-66.103331
18.447528,-66.108583
22.604611,-74.350806
22.417111,-74.499283
18.681325,-66.166278
18.5,-65.8
18.303086,-64.919133
18.311281,-64.915783
18.312044,-64.915575
18.327797,-64.9478
18.336131,-64.938589
18.335058,-64.938592
18.321883,-64.955142
18.323056,-64.952222
18.312439,-64.916947
18.3116,-64.91885
18.323364,-64.923397
18.311511,-64.936375
18.328875,-64.931356
18.332667,-64.934572
18.2701,-65.0178
18.2553,-65.0126
18.253222,-64.977833
18.261361,-64.94125
18.249556,-64.938806
17.749694,-64.697864
17.749972,-64.698475
17.751833,-64.695419
17.752417,-64.695697
17.754417,-64.702919
21.702136,-73.788383
17.673031,-64.822922
17.689864,-64.803144
17.712067,-64.89
18.330714,-64.955333
25.261389,-76.953889
18.225192,-65.187431
18.252917,-64.926639
18.32975,-64.954639
18.45,-65.75
57.718111,-152.548833
59.474616,-151.342257
54.416639,-164.841139
60.551914,-145.761569
60.24945,-146.420375
60.516192,-151.347108
59.937328,-149.315883
59.924456,-148.850458
57.780081,-152.387733
57.779247,-152.383842
57.775358,-152.400233
57.777219,-152.450542
61.251208,-149.894281
57.776692,-152.450736
60.138931,-151.662425
59.149436,-144.718636
57.532772,-154.005472
57.532828,-154.005806
57.53305,-154.015028
57.539939,-153.993583
60.477419,-145.940372
60.532792,-145.787539
57.554272,-153.978692
57.246386,-156.372564
57.516308,-156.047108
59.429658,-151.715019
54.865867,-159.168728
60.177783,-144.555303
60.300886,-151.484903
60.326636,-151.452225
60.140108,-151.658264
57.187572,-156.335281
55.357222,-160.472397
55.335642,-160.538983
55.804444,-156.763333
56.583333,-157.716667
60.113472,-149.383417
60.8928,-146.824536
60.899406,-146.703192
60.77845,-148.663583
59.965044,-147.7029
60.943611,-151.084139
57.831167,-150.790833
61.240756,-150.002531
61.226561,-149.897881
61.233406,-149.894719
61.294122,-149.9167
60.936108,-151.103906
60.227406,-147.7067
60.855389,-148.367083
60.855944,-148.3675
60.366092,-147.073706
60.322725,-147.671992
56.308672,-158.381269
57.699569,-152.538883
59.665949,-151.335449
55.335289,-160.540122
60.603061,-145.803911
59.795,-151.913333
57.781196,-152.390258
57.783664,-152.099606
55.251178,-161.495475
59.625694,-151.419806
57.965958,-153.53557
58.009291,-153.405565
37.000861,-75.370806
37.084222,-75.919472
36.598528,-75.698139
36.899272,-75.716281
37.918731,-75.058447
38.8651,-75.134439
39.0391,-75.219936
38.993019,-75.194706
39.042428,-75.224911
39.002586,-75.205172
38.993839,-75.196211
39.023808,-75.134089
39.003147,-75.125711
39.005472,-75.128503
39.042231,-75.110014
39.010861,-75.127944
38.987064,-75.112475
39.396589,-75.503239
39.352628,-75.472339
39.415672,-75.508056
38.602047,-74.67975
38.524133,-74.791103
38.587408,-74.827558
38.632119,-74.845889
38.889978,-75.092686
36.827216,-75.868392
36.904846,-75.713439
36.857956,-75.594969
38.996517,-75.119747
36.863486,-75.5063
36.981222,-75.993806
36.897434,-75.780953
36.900147,-75.966317
36.90389,-75.891293
36.915842,-75.848208
36.916817,-74.999611
38.747875,-74.598531
38.752658,-74.906675
38.761011,-74.5234
38.776081,-74.560436
36.92015,-74.716264
36.925628,-74.847492
36.945147,-75.916314
38.804086,-75.067489
38.812611,-75.072956
38.812531,-75.073667
38.812981,-75.067808
38.826608,-75.042869
36.935092,-75.954989
36.950144,-76.059653
36.959725,-76.021361
38.833456,-73.202878
38.866778,-75.131292
36.959311,-75.955483
36.960561,-76.010642
38.883481,-69.949419
38.941778,-74.971842
38.949478,-75.175875
36.976039,-75.412741
36.983478,-76.066319
39.002586,-75.205172
37.000153,-73.416206
37.000147,-74.999614
37.001574,-75.407492
37.000981,-75.574636
37.038333,-76.033667
37.040144,-75.936317
37.05015,-73.832892
37.050978,-75.764642
37.055144,-75.851033
37.055144,-75.854644
38.950122,-73.099539
37.991789,-75.174632
37.881792,-74.776364
35.150175,-75.531261
37.056978,-75.899314
37.056978,-75.899314
37.059869,-74.921833
37.067542,-75.057147
37.076756,-75.081761
37.083475,-75.942983
37.125144,-74.574594
37.166814,-73.966233
35.166875,-70.882728
35.254622,-75.338753
35.26685,-74.299547
35.319539,-75.469461
35.365375,-75.0727
35.379075,-75.333317
35.391289,-75.336811
37.175144,-74.557928
37.177803,-74.762619
37.233475,-74.527928
37.238433,-75.564942
37.255697,-75.510747
37.255808,-75.620972
37.266833,-71.099442
37.283475,-74.507928
37.283472,-75.790478
37.314583,-75.607975
37.327917,-75.681308
37.400158,-71.499458
37.400153,-72.332828
37.400139,-75.082958
37.450136,-75.149628
35.398236,-75.115136
35.416861,-71.966114
35.441847,-75.187919
35.444836,-75.19955
35.468511,-75.477375
35.483514,-75.249589
35.500183,-73.249506
35.500181,-74.166214
35.500178,-75.4996
35.533514,-73.799531
35.542672,-75.237867
35.583519,-72.799486
35.633514,-73.666194
35.666844,-75.416267
35.698789,-75.422658
35.700178,-75.424603
37.477806,-74.585739
37.500153,-72.166156
37.500144,-73.049528
37.500133,-74.866283
37.524867,-74.642006
37.5268,-75.229911
37.534511,-75.555906
37.5368,-75.411308
37.558467,-74.932953
37.684486,-74.58715
37.695961,-75.428811
37.716806,-73.266206
37.791597,-74.200975
37.816792,-75.366308
37.833458,-74.916286
37.836792,-75.339917
37.850903,-75.265886
37.852369,-74.279619
39.554278,-75.551033
35.7189,-75.48905
35.819897,-74.899861
35.845675,-75.555444
35.886842,-75.282933
35.933506,-73.699533
35.950172,-74.332894
36.0002,-69.999372
36.0002,-69.999372
36.000192,-70.999414
36.000175,-73.299517
36.000156,-75.999639
36.016836,-75.499611
36.033519,-71.332764
36.0385,-75.666286
36.066839,-73.532861
36.066839,-75.227936
36.083503,-74.716247
36.093519,-74.926639
37.916794,-73.999575
37.921683,-74.921294
37.929025,-74.935144
37.935864,-74.932456
37.948911,-74.987533
37.953069,-75.104469
37.970342,-75.146464
37.971339,-75.146244
37.975633,-75.165078
37.991356,-74.820656
38.000144,-71.999489
38.004672,-75.172931
38.033481,-71.666142
38.050133,-73.099536
38.050125,-74.185694
36.133519,-71.232761
36.149058,-75.243772
36.150169,-74.082886
36.192947,-75.002372
36.200175,-72.499483
36.206414,-74.987028
36.2585,-74.851258
36.266833,-73.832878
36.300167,-75.0496
36.340317,-74.947722
36.344969,-74.914458
36.383492,-75.816306
36.387608,-74.937842
36.401014,-75.53015
36.416839,-72.366147
36.460161,-74.942933
38.368444,-75.051292
36.500178,-71.482778
36.533494,-73.966222
36.540486,-75.865336
36.561792,-75.867811
38.066792,-74.099581
38.079739,-74.592833
38.083508,-68.499353
38.090675,-74.810169
38.090692,-74.630908
38.101786,-74.616272
38.148808,-74.947222
38.169839,-75.037125
38.189017,-75.006289
38.222278,-74.7606
38.223172,-74.755722
38.223172,-74.761278
38.224072,-74.755619
38.241783,-74.747944
38.265392,-75.034347
38.26905,-74.8784
38.277408,-75.018725
38.282892,-75.034625
38.283161,-75.033586
38.283456,-74.132917
38.283447,-75.028792
37.711794,-75.119631
37.911789,-75.024625
36.566828,-73.999558
36.596825,-74.999606
35.646833,-75.894264
38.292614,-74.999622
38.294281,-75.006369
38.300147,-70.966117
38.300122,-73.999575
38.324192,-74.966731
38.350114,-74.666275
38.350861,-74.895894
38.352892,-74.880172
38.356219,-74.895792
38.365772,-74.771181
38.378444,-74.979622
38.384208,-74.979942
38.404278,-73.746378
38.409633,-74.701278
38.412114,-74.836783
38.416781,-74.699608
38.416778,-74.999622
38.429922,-74.389014
38.430614,-74.767947
38.431367,-74.956628
38.431917,-74.767283
38.432003,-74.768225
38.435117,-74.394594
38.441778,-74.774611
38.441778,-74.987956
38.450111,-75.049625
38.456222,-74.939619
38.456778,-74.935175
38.457114,-74.785281
38.457333,-74.934064
38.461767,-74.649958
38.462183,-74.925194
38.462272,-74.820031
38.4665,-74.980178
38.467519,-74.979444
38.480669,-74.5296
38.484281,-74.544044
38.485775,-74.544439
38.495425,-74.669208
38.509231,-74.681231
38.508831,-74.842308
38.511936,-74.718114
38.514836,-74.521267
38.516347,-74.5223
38.530603,-74.564764
38.533447,-74.559878
38.558456,-73.834569
38.561594,-73.825756
38.577614,-74.698028
38.582758,-74.745767
38.59825,-74.658167
38.599278,-74.658528
38.608444,-74.924617
38.612611,-74.916283
38.61505,-74.948517
38.616642,-74.930369
38.624667,-75.020344
38.625994,-74.863094
38.639883,-74.399142
38.641728,-74.547472
36.862092,-75.766864
38.643619,-74.409122
38.660114,-74.442928
38.666797,-72.232839
38.666783,-74.132914
38.667056,-74.355158
38.672431,-74.136883
38.673994,-74.487642
38.675947,-74.452094
38.675953,-74.454397
38.676675,-74.452286
38.678908,-74.494606
38.688733,-74.136147
38.694,-75.012953
38.700111,-75.066289
38.706542,-74.616581
38.710111,-74.996286
38.743717,-74.610814
37.283472,-75.666308
37.28375,-75.700475
37.302236,-75.769669
37.133475,-75.862981
37.170142,-75.819644
39.353667,-75.434028
38.561222,-75.215742
38.589,-75.204353
38.632333,-75.097681
38.687889,-75.099625
39.816417,-75.380689
39.821917,-75.342772
39.826389,-75.354356
39.827861,-75.347967
39.830681,-75.342828
39.833444,-75.3663
37.867783,-75.057217
37.763163,-75.197096
37.450136,-75.627978
37.470136,-75.656314
37.800125,-75.246303
37.833458,-75.182967
37.899539,-75.328806
37.166825,-72.032811
35.460733,-75.566269
35.585178,-75.456267
35.590178,-75.458767
35.845175,-75.559944
36.200164,-75.649625
36.249328,-75.779633
38.314753,-75.084989
37.815125,-75.061294
36.360492,-75.819969
36.258497,-75.466286
35.566844,-75.460711
35.847342,-75.561611
39.356256,-75.450411
39.385675,-75.426697
36.863481,-75.783475
39.450944,-75.508256
39.455333,-75.524817
39.471361,-75.574786
39.533444,-75.566036
39.536883,-75.540431
39.584675,-75.572161
39.638328,-75.575256
39.639297,-75.596725
39.656703,-75.564544
39.663172,-75.526117
39.665675,-75.523997
39.665992,-75.523567
39.669031,-75.51435
39.669833,-75.514086
39.710667,-75.518253
39.730411,-75.534156
39.732528,-75.560278
37.166806,-75.032944
36.021833,-75.636286
36.945947,-75.958436
36.765152,-75.771309
39.822906,-75.376381
39.42865,-75.525253
39.416203,-75.51115
39.565489,-75.561881
39.5738,-75.576447
39.265061,-75.347383
39.081031,-75.218386
39.042419,-75.224911
39.094672,-75.227378
39.095614,-75.225383
39.265972,-75.356472
38.399475,-74.676519
38.765206,-74.753261
38.770592,-74.740592
38.772147,-74.742717
38.844028,-75.075231
38.646078,-74.79975
38.607539,-74.607478
39.023444,-75.044622
38.946778,-75.209631
